reviewId,content,score,translated_text,clean_text
6e19fa96-2feb-49c4-a31c-3228cce29016,memuaskan,5,satisfying,satisfying
8737db2f-6a6a-4577-b0dd-3e9da5eeb7eb,buruk,1,bad,bad
da0ed97d-cff8-4908-888b-b84aa4ee8547,"Ini gimana ko hilang control nya dan udh verifikasi wajah pun tetep gagal terus gimana saya mau kontrol ke obgyn gini cara nya ,bikin kecewa aja",2,"This is how I lost control and even after facial verification it still failed, then how do I want to control the ob-gyn? This is how I do it, it just makes me disappointed",lost control even facial verification still failed want control obgyn make disappointed
6366e7eb-d498-4cc1-8061-574805b324b9,"Kenapa aplikasi tidak mendukung ini tulisannya,disuruh di update tp ga ada tulisan update nya",3,"Why doesn't the application support this, it says, it says to update but there is no update written",doesnt application support say say update update written
2ac6987d-6a23-4121-aed8-c8953b17c626,Aplikasi aneh ngk bisa verifikasi muka. Sumpah jelek aplikasi nya,1,Strange application can't verify face. I swear the application is bad,strange application cant verify face swear application bad
13c98517-1692-4eda-bec9-9e9413985913,besttt,5,besttt,besttt
60c4c08e-7b90-41e7-bd18-ccbc378be840,"burik amat ini aplikasinya, mau masuk aja gak bisa bisa.",1,"This application is so messy, I can't even log in.",application messy cant even log
4c347ae3-d55c-46a6-839e-0e19a7880954,tolong perbaiki aplikasi ini dalam verifikasi nomer telepon ini sangat lama bahkan tidak ada sama sekali otp SMS tersebut tolong perbaiki aplikasi ini mungkin tidak seberapa memperbaiki bug seperti ini daripada menyusahkan dan uang di pakai untuk yang lain mendingan perbaiki aplikasi ini,1,"Please fix this application. Verifying this phone number takes so long that there is no OTP SMS at all. Please fix this application. Maybe it's not much to fix a bug like this. Rather than bothering and spending money on something else, it's better to fix this application.",please fix application verifying phone number take long otp sm please fix application maybe much fix bug like rather bothering spending money something else better fix application
01d7146e-b156-4538-aaf5-c7535fb94af0,Mobile jkn sangatt membantu Terimakasih,5,Mobile isn't very helpful. Thank you,mobile isnt helpful thank
6ffff294-682a-4bd5-8fad-42b016a714b2,"Susah bgt masuk akun JKN mobile, padahal semua faskes sudah mewajibkan pake JKN mobile, verifikasi wajah bikin ruwet ruwet ruwet",1,"It's really difficult to log in to a JKN mobile account, even though all health facilities require JKN mobile to be used, facial verification makes it complicated, complicated, complicated.",really difficult log jkn mobile account even though health facility require jkn mobile used facial verification make complicated complicated complicated
c40a547c-f7de-45c2-a8b1-fe68f185e40e,Setelah update kok jadi bnyak iklannya,3,"After the update, there are so many ads",update many ad
806a3625-96c3-43de-9ef7-03ea5ed31f92,sangat membantu untuk orang yg membutuhkan pertolongan kesehatan,5,Very helpful for people who need health assistance,helpful people need health assistance
3f6a7a2a-21f2-4c2e-97bf-2bb6f4f85705,Ini gimana kok aplikasi tidak kompatibel di update gabisaa tolong bantuan nya buat pengobatan,1,"This is how the application is not compatible with the update, you can't help with treatment",application compatible update cant help treatment
a6b6aa11-c5cc-42b5-847f-38e21dd52e2f,ok,4,ok,ok
7e3bb518-e3df-4336-8a28-2d363cd0a0aa,Gangguan 2 hari . Tidak bisa mendaftar. tak bisa di hp lama . aplikasi tolol,1,2 day interruption. Cannot register. can't be used on old cellphones. stupid app,day interruption register cant used old cellphone stupid app
42cfdce6-bac2-47d0-b70a-6f432e56547d,Sangat membantu,5,Very helpful,helpful
76392d6f-1e64-468d-b251-69ff491e2b7f,mantaba,5,distance,distance
160db648-890f-4899-936e-160a08311806,Membantu dalam pelayanan kesehatan,5,Assisting in health services,assisting health service
dbd7f72b-9c82-44e8-a69d-822ed204a710,oke,5,limit,limit
04e83985-b0d4-4a2b-a33a-c9d2f3f9a79f,Ok,5,Ok,ok
bc274b90-f876-488a-a6d4-deafa874845d,ini kenapa ya saya mau login malah disuruh daftar autodebit setelah saya daftar diaplikasi tertulis pendaftaran ditolak tetapi saya dapat sms dari bca pendaftaran autodebit berhasil dan saat saya ingin login berulang diharuskan daftar auto debit sangat merepotkan ...,1,"This is why I wanted to log in but was told to register for autodebit. After I registered, the application said registration was rejected, but I got an SMS from BCA, the autodebit registration was successful and when I wanted to log in again, I was required to register for autodebit, which was very troublesome...",wanted log told register autodebit registered application said registration rejected got sm bca autodebit registration successful wanted log required register autodebit troublesome
2f69242b-77e5-4d7c-89db-665fe1159fe3,keren,5,keren,keren
ed9671f2-51da-4cfa-9224-e41e27f1e920,Keren,5,Keren,keren
35a1165a-3017-4ab7-b230-a9cf7d6d04f6,"maaf min, ini kan saya pengguna baru yah yang baru mau login..tapi pas disuruh verifikasi wajah kok ga bisa yah??.. mhon cpat ditnggpi soalnya sya btuh buat daftar kontrol min buat tgl 2 januariðð",1,"Sorry, sir, I'm a new user who just wants to log in... but when I'm told to verify my face, how come I can't?",sorry sir im new user want log im told verify face come cant
48e4548b-cd5a-41b3-8746-0f2921d11170,Bagus ..,5,Good ..,good
8390ac4c-0ed4-41b8-9365-9068ab644740,bagus,5,Good,good
dece4528-9744-4d87-b78f-d92284c83140,"Bagus, mempermudah layanan",5,"Good, makes service easier",good make service easier
27e74d51-6983-45c8-b4db-5426c077fbb3,"Gak bisa daftar, GK di kirim kode otp ketika masukan no HP bangke",1,"Can't register, I'm not sent an OTP code when I enter my cellphone number",cant register im sent otp code enter cellphone number
32f5bba3-d47b-45a5-bdb4-a8f6b37ce959,Tidak bisa download,2,Can't download,cant download
657703b5-f9c2-42aa-b09d-f4b9eb81efef,Aplikasi jelek,1,Bad application,bad application
a680fae8-8e10-466b-859f-3f4fad1a3eb1,aplikasi sampaahhhh.. gabisa dibukaaa bujaangg.,1,the application is rubbish... it can't be opened bujaangg.,application rubbish cant opened bujaangg
f1b9885b-f550-4284-835a-171a747d2bf9,Mantapppp,5,Greatpppp,greatpppp
342ef8a7-ed02-497e-965d-cafb42737414,"Tolong ini verifikasi no handphone kirim pesan ke aplikasi WhatsApp saja, nunggu SMS kagak muncul-muncul",1,"Please verify your cellphone number, just send a message to the WhatsApp application, wait for the SMS to stop appearing",please verify cellphone number send message whatsapp application wait sm stop appearing
1f206970-032b-4248-977a-f3f2814a426a,nunggu OTP nmr telepon lama banget. udah 4 kali nyoba tetep GK masuk otp nmr teleponnya,2,Waiting for the OTP for the phone number took a really long time. I've tried 4 times but the OTP doesn't get the phone number,waiting otp phone number took really long time ive tried time otp doesnt get phone number
57226ee3-2f02-4fb9-a7ec-43b27d363e4c,bagus...sudah ada perubahan dalam pelayanan.,5,good...there have been changes in service.,goodthere change service
f0a220f9-c2e9-4363-ab34-53d5fbdb5042,mntap,5,mntap,mntap
e7e89f59-cf25-4bb7-8b13-3f90a2712f8e,Emang Parah BPJS kesehatan.. aplikasi cuman bisa masuk 3 NIK.. PADAHAL 1 KLUARGA TUH LEBIH DARI 4 ORANG. MAU SKRINING ATW ANTRIAN RS PER NIK JADI GK BISA.. KEBIJAKAN APLIKASI GK GUNA..,1,It's really bad for BPJS Health... the application can only enter 3 NIK... EVEN THOUGH 1 FAMILY HAS MORE THAN 4 PEOPLE. I WANT TO SCREENING AT THE QUEUE AT THE HOSPITAL PER NIK SO I CAN'T.. THE APPLICATION POLICY IS NOT USEFUL..,really bad bpjs health application enter nik even though family people want screening queue hospital per nik cant application policy useful
ef774b8c-22a4-4098-adc7-94b5cfb636ab,perlu peningkatan pelayanan lagi,4,need to improve service again,need improve service
9ae2c36a-35a8-4b87-96b8-8c6ba606d2de,"Saya dan keluarga sudah merasakan manfaat BPJS Kesehatan. Aplikasi ini membantu merubah faskes tingkat 1, dengan sistem baru pakai PIN jadi lebih mudah tidak seperti sebelumnya yang pakai kode OTP yg membutuhkan pulsa. 16/11/24: Kenapa sekarang harus pakai pulsa lagi kode OTP ganti no HPnya?",4,"My family and I have felt the benefits of BPJS Health. This application helps change level 1 health facilities, with the new system using a PIN it becomes easier unlike before which used an OTP code which required credit. 11/16/24: Why do you have to use credit again now with the OTP code to change your cellphone number?",family felt benefit bpjs health application help change level health facility new system using pin becomes easier unlike used otp code required credit use credit otp code change cellphone number
73741b50-b1ed-4568-a14c-f6ca8eed11ff,"Mohon pencerahannya, saya sudah bayar iuran untuk bulan Oktober 2024, namun kok belum tercatat di ""info riwayat pembayaran"" apa saran admin untuk ditindaklanjuti.",5,"Please enlighten me, I have paid the dues for October 2024, but how come it has not been recorded in the ""payment history info"" what is the admin's suggestion for follow up.",please enlighten paid due october come recorded payment history info admins suggestion follow
4d561e8c-59fe-4dee-8d15-ab54fd6192fa,pelayanan mudah dan cepat,5,easy and fast service,easy fast service
64bbf948-eaed-48fc-af70-4464a1fc8976,Lemot banget verifikasi aja ga bisa aplikasi sampah,1,It's really slow to verify that it doesn't work with trash applications,really slow verify doesnt work trash application
3794e010-e998-4e00-861b-bbf0ac2438e8,Aplikasi Tolol gk bisa dibatalkan di hari H,1,The Gumball application cannot be canceled on the day,gumball application canceled day
7f360433-0b1c-4e77-b957-910435e824d8,Keren jkn mobile praktis,5,Cool if not practical mobile,cool practical mobile
e35e9ce2-bbd8-426e-9ab1-e2107f437376,aplikasi nyusahin masyarakat banyak pasien meninggal gara gara di suruh daftar online,1,"The application causes problems for the public, many patients die because they are told to register online",application cause problem public many patient die told register online
df13bf2b-ffa5-4019-bbde-767e12970443,"Sangat buruk,saya sudah download berulang ulang, daftar aja gak bisa katanya nomer pernah digunakan padahal saya pertama kali download,dan nomer saya juga baru beli,Sampek saya beli kartu baru ternyata sama nomer sudah digunakan pengguna lain,nyobak pakek nomer istri saya sama juga,belom lagi pas verifikasi wajah selalu gagal,ntah la apk nya yang buruk apa emang saya yang kurang paham menggunakan nya",1,"It's very bad, I've downloaded it over and over again, I can't even register, it says the number has been used even though I downloaded it for the first time, and I just bought the number. Until I bought a new card, it turns out the same number has already been used by another user, I tried using my wife's number, it's the same too, not to mention the facial verification always fails, I don't know if the apk is bad or I'm the one who doesn't understand how to use it.",bad ive downloaded cant even register say number used even though downloaded first time bought number bought new card turn number already used another user tried using wife number mention facial verification always fails dont know apk bad im one doesnt understand use
29b9b0b2-b71a-48dd-982e-7b2d67165d03,Gni apk pemerintah? Mau daftar susah amat gni amat jd golongan menengah kebawah...apaÂ² dibikin susah,1,"Gni apk government? Wanting to register is very difficult, especially for the lower middle class...do you want to make it difficult?",gni apk government wanting register difficult especially lower middle classdo want make difficult
3eae4ce9-49da-41bf-acdf-6de74f81ce5c,mantappp,5,greatpp,greatpp
33183566-a98c-42d7-b327-069dfd2a08c6,"Notifikasi RUJUKAN YG SUDAH DIBATALKAN TIDAK TERUPDATE jadi mau daftar ulang di lain hari lagi gk bisa, harus ke bagian informasi BPJS dl baru tau nama kita masuk ke antrian /tidak....ribet kan Tolong lah di perbaiki lg sistemnya JKN ini, sangat membantu sebenarnya tapi ya gitu....mengecewakan jg",3,"REFERRAL NOTIFICATIONS THAT HAVE BEEN CANCELED ARE NOT UPDATE, so if you want to re-register another day, you can't, you have to go to the BPJS information section before you find out that our name has been added to the queue/no...it's complicated, isn't it? Please improve the JKN system again, it's really helpful, but that's how it is...it's also disappointing.",referral notification canceled update want reregister another day cant go bpjs information section find name added queuenoits complicated isnt please improve jkn system really helpful thats isits also disappointing
